text,intra_sentence_similarity
I I s I am sess dissatisfied with Jewish history,0.24687564373016357
and I asked Arcadius Kahan how what I,0.23816828429698944
and he said,0.37295207381248474
and the junvstu,0.7914137840270996
and so I went I trained in Ottoman history,0.250661164522171
thats the end,0.40356576442718506
okay,0.9999999403953552
the child is kicking the soccer ball,0.3279280364513397
suddenly the ball smashes the window,0.39053550362586975
and the ball smashing smashing the window,0.46597108244895935
and then I,0.4785293936729431
and the man sitting in a chair was surprised at the ball breaking,0.2916733920574188
and he jumps up and grab m,0.21984589099884033
the end,0.6397038102149963
okay,0.9999999403953552
the woman the child decided to go for a walk,0.28782919049263
and the mother was worried about the,0.38860446214675903
its raining and he,0.4477400779724121
I think that the tdu,0.4850223660469055
and he went for a walk,0.2736414968967438
and then its m rains,0.3254154920578003
and he dashes to the house,0.3702124357223511
and the mom lktdu,0.36323514580726624
and then the tdu,0.6539063453674316
the end,0.6397038102149963
I think that the daughter panicked because her cat climbed up,0.29783526062965393
and her father decided to climb up the tu,0.2677730619907379
and her father was trapped in the tree,0.33698171377182007
maybe his daughter called the fire department,0.2787174582481384
and the fire department drove to rskuu,0.37363964319229126
the fire department ran to the man carrying the ladder to the man,0.33159157633781433
I rskuu,1.0
the dog is excited,0.3046942353248596
thats it,0.5068684816360474
no,0.9999999403953552
its its the puzzling the dog is puzzling,0.4358599781990051
maybe the family has a cat and the dog and a dog,0.29372814297676086
I dont think so,0.5169196128845215
once upon a time okay the nderell,0.3245309591293335
the ep ohgod ep and the mother inlaw was,0.27156034111976624
the mother nlru,0.6241585612297058
and Cinderella yearns to to go to the castle where the,0.3290145993232727
and the king has a prince that he wanted to he wanted to,0.36966127157211304
and the king decided to nvetu,0.4887138605117798
and the mother inlaw received a piece our,0.29870837926864624
and the children were greedy,0.413207083940506
and they tease that Cinderella could not come to the ball,0.3240165412425995
and Cinderella was extremely sad of at this,0.22228068113327026
and the children ordered her to sew a beautiful dress that she,0.29448920488357544
and Cinderella was depressed,0.3676007390022278
and I dont know what the mouse does,0.2885928153991699
but the grandmother,0.5174691081047058
nu,1.000000238418579
and he,0.5471725463867188
and magically the pumpkin appeared as a carriage,0.3364311158657074
and Cinderella got into the carriage and got to to the,0.3156432807445526
and the grandmother warned that if you if you you,0.39135563373565674
and Cinderella traveled to the castle and has a swmnlu,0.3184660077095032
and and the and the prince danced with her until twelve,0.4176587164402008
and sndlu,1.0
and Cinderella alarmingly remembered what the grdmu,0.35967326164245605
and eventually the pumpkin dspdu,0.4630732536315918
on,1.0
and the prince was surprised at this,0.3398742377758026
and he announced that the courtier had searched for if the,0.31757432222366333
and the courtier searched and searched and searched for the foot of,0.41446051001548767
and the children put it on,0.31755420565605164
however they could not fit the shoes could not fit the,0.4113825559616089
and Cinderella offered to test the shoes,0.2879835069179535
and the woman the children laughed and laughed and laughed,0.34225594997406006
and loandbehold Cinderella did,0.33293357491493225
the feet did fit in the shoes,0.2604544162750244
and Cindareller,1.0
the end,0.6397038102149963
the you put the slice of bread out,0.3083604574203491
and you open the refrigerator and grab the peanut butter and jam,0.29498615860939026
and then you spread the peanut butter on the bread,0.3464830815792084
and then you open the strawberry jam and spread the strawberry jam,0.32301628589630127
you screw the strawberry jam and the peanut butter open the,0.31982627511024475
and then you cut it with a knive,0.35485100746154785
the end,0.6397038102149963
I hesitate but fine,0.4650647044181824
yes,0.9999998807907104
I have m a stroke in two thousand and six,0.2342238873243332
I my children went I I decided to go eat with my,0.3028595745563507
and I drove to Chinatown in Chicago,0.24065984785556793
and I decided to test a dmsmu,0.3325425386428833
and the dmsnu,0.7914137840270996
and when I was driving home I felt a little bit nauseous,0.28502047061920166
and I asked my children if they felt nauseous too,0.295831561088562
and they said no,0.3568004369735718
and when I revdu,0.4565194845199585
and I lied down,0.30059534311294556
and two days I struggled with nauseousness,0.2985071837902069
and I decided to call the doctor after two days and make an,0.24377653002738953
I didnt I didnt realize that I had I,0.437305748462677
and I drove with my son to the doctor,0.23421402275562286
and he the doctor realized that I had a stroke,0.3316858410835266
and he immediately rushed me to the emergency room,0.32283133268356323
and I refused to I refused to sit in the chair,0.27735617756843567
I was surprised that I had a stroke,0.3586810231208801
my son called my wife,0.34990906715393066
and she rushed the to the hospital,0.39567211270332336
and I ridiculed her,0.4011048972606659
I talk very well,0.408121794462204
I have had movement in my left arm,0.26679787039756775
I had movement in my left leg,0.24860891699790955
I suspect that when I was in the hsptu,0.3527596890926361
I dont understand why the doctor assesses that Ive had a stroke,0.26064398884773254
maybe its a previous stroke,0.3369602859020233
and I the the left hand was prlzdu,0.3560883700847626
the left leg was prlzdu,0.40187641978263855
and I couldnt speak,0.31487980484962463
my wife decided to nrodu,0.38192427158355713
and I went there to for six weeks,0.26300743222236633
what my wife decided to I,0.3557785749435425
and the pt s the my wife they discussed it with,0.23950260877609253
and I decided to train walking up the stairs,0.311463326215744
and I succeeded to in doing that five stairs,0.2663559019565582
and I my wife decided to go go I dont remember,0.2810312509536743
and I the wheelchair and I have have a,0.3299263119697571
and I the RRC has a satellite rehabilitation clinic,0.2785852253437042
and I my wife arranged for me to go to the satellite,0.2358788698911667
and the rehabilitations,0.7304553985595703
and I went for nine months to the rehabilitation clinic,0.2696143686771393
and when I got home I could walk slowly,0.31952616572380066
but I could walk,0.4690735638141632
I cannot,0.5298049449920654
the end,0.6397038102149963
I cannot I I I am rambling right,0.4482295513153076
I exercised,0.5379558801651001
