text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
it just you just hafta take time,['it just you just hafta take time'],[7],2,['SVO'],[1]
and listen carefully,['and listen carefully'],[3],1,['V'],[1]
and watch him,['and watch him'],[3],1,['VO'],[1]
and thats how weve overcome it,"['how weve overcome it', 'and thats how weve overcome it']","[5, 8]",2,"['SVO', 'SVO']","[1, 2]"
okay,['okay'],[1],0,['V'],[0]
my friends and I decided to go for a hike,"['to go for a hike', 'my friends and I decided to go for a hike']","[5, 10]",4,"['V', 'SV']","[1, 2]"
one is especially adventurous,['one is especially adventurous'],[4],2,['SV'],[0]
his name is Leo,['his name is Leo'],[4],2,['SV'],[0]
and my roommate Suzette and the man I was dating at the time was named Lee,['and my roommate Suzette and the man I was dating at the time was named Lee'],[16],7,['SV'],[2]
we took off on a hike,['we took off on a hike'],[6],3,['SV'],[1]
well equipped with backpacks full of snacks waters,['well equipped with backpacks full of snacks waters'],[8],6,['V'],[0]
it was an beautiful day,['it was an beautiful day'],[5],2,['SV'],[0]
coo,['coo'],[1],0,['V'],[0]
and we planned to spend the whole day,"['and we planned to spend the whole day', 'to spend the whole day']","[8, 5]",3,"['SVO', 'VO']","[2, 1]"
alotof it our plans were based on Leo,"['alotof it our plans were based on Leo', 'our plans were based on Leo']","[8, 6]",3,"['VS', 'V']","[2, 1]"
he was more advanced in hiking and very adventurous and outdoorsy,['he was more advanced in hiking and very adventurous and outdoorsy'],[11],5,['SV'],[0]
so we went not knowing where we were going,"['so we went not knowing where we were going', 'where we were going']","[9, 4]",2,"['SV', 'SV']","[2, 1]"
we just trusted him,['we just trusted him'],[4],1,['SVO'],[1]
we got along,['we got along'],[3],1,['SV'],[1]
had a snack,['had a snack'],[3],2,['VO'],[1]
and been gone about two and a half hours,['and been gone about two and a half hours'],[9],4,['V'],[1]
and nex,['and nex'],[2],1,['V'],[0]
ready to head back to our destination,"['to head back to our destination', 'ready to head back to our destination']","[6, 7]",5,"['V', 'V']","[1, 1]"
and were lost,['and were lost'],[3],1,['V'],[1]
three of us have absolutely no clue no concept of where we are,['three of us have absolutely no clue no concept of where we are'],[13],5,['SVO'],[1]
were surrounded by green canopies of trees everywhere you look,"['were surrounded by green canopies of trees everywhere you look', 'everywhere you look']","[10, 3]",4,"['VS', 'SV']","[1, 1]"
so there really was no direction,['so there really was no direction'],[6],2,['V'],[0]
and we had not been paying attention because we were very reliant on our one friend Leo,['and we had not been paying attention because we were very reliant on our one friend Leo'],[17],5,['SVO'],[1]
Leo doesnt panic,['Leo doesnt panic'],[4],1,['SV'],[1]
I started to feel alittle panicked because I had twisted my knee a little bit,"['I started to feel alittle panicked because I had twisted my knee a little bit', 'to feel alittle panicked because I had twisted my knee a little bit']","[15, 13]",4,"['SVO', 'VSO']","[3, 2]"
so I had alittle compromised gait,['so I had alittle compromised gait'],[6],3,['SVO'],[1]
and it was alittle tender,['and it was alittle tender'],[5],2,['SV'],[0]
but I didnt wanna complain,['but I didnt wanna complain'],[6],2,['SOV'],[1]
and I knew theres nothing we could do about it,"['and I knew theres nothing we could do about it', 'theres nothing we could do about it']","[11, 8]",5,"['SV', 'VS']","[2, 2]"
we just hadta get back home,['we just hadta get back home'],[6],2,['SV'],[1]
so for the first time I really felt quite afraid that we might not make it,['so for the first time I really felt quite afraid that we might not make it'],[16],3,['SVO'],[2]
and what to do about my knee,['and what to do about my knee'],[7],3,['OV'],[1]
we persevered,['we persevered'],[2],1,['SV'],[1]
we trusted Leo,['we trusted Leo'],[3],1,['SVO'],[1]
he he went off on a couple wrong paths,['he he went off on a couple wrong paths'],[9],4,['SV'],[1]
but he got us back on track,['but he got us back on track'],[7],3,['SVO'],[1]
got us back to the car,['got us back to the car'],[6],4,['VO'],[1]
my leg was fine,['my leg was fine'],[4],2,['SV'],[0]
and it all ended very well,['and it all ended very well'],[6],2,['SV'],[1]
it was a great memory,['it was a great memory'],[5],2,['SV'],[0]
we laughed about it,['we laughed about it'],[4],2,['SV'],[1]
and I wont go hiking with Leo again,"['hiking with Leo', 'and I wont go hiking with Leo again']","[3, 9]",3,"['V', 'SV']","[1, 1]"
the end,['the end'],[2],1,['V'],[0]
it had been raining for days and days,['it had been raining for days and days'],[8],3,['SV'],[1]
and everyone knew the river was rising,"['and everyone knew the river was rising', 'the river was rising']","[7, 4]",3,"['SV', 'SV']","[2, 1]"
residents in the area were warned to leave town,"['residents in the area were warned to leave town', 'to leave town']","[9, 3]",4,"['VO', 'VO']","[2, 1]"
and to find shelter elsewhere elsewhere until the river river waters went down,"['until the river river waters went down', 'and to find shelter elsewhere elsewhere until the river river waters went down']","[7, 13]",4,"['SV', 'VOS']","[1, 1]"
one family the Jones would not leave,['one family the Jones would not leave'],[7],2,['SV'],[1]
they were not afraid,['they were not afraid'],[4],1,['SV'],[0]
theyd seen the river ride for many many many years,['theyd seen the river ride for many many many years'],[11],4,['SVO'],[1]
and never felt like they were threatened,"['like they were threatened', 'and never felt like they were threatened']","[4, 7]",2,"['V', 'V']","[1, 2]"
well this day the river rose up,['well this day the river rose up'],[7],2,['SV'],[1]
and came up to the bottom level of their house,['and came up to the bottom level of their house'],[10],5,['V'],[1]
they decide to move upstairs,"['to move upstairs', 'they decide to move upstairs']","[3, 5]",2,"['V', 'SV']","[1, 2]"
and the water was still rising,['and the water was still rising'],[6],2,['SV'],[1]
the rain was still coming down,['the rain was still coming down'],[6],2,['SV'],[1]
it was becoming r nighttime,['it was becoming r nighttime'],[5],1,['SV'],[1]
they moved up to the top of their house where they were able to sit on the roof,['they moved up to the top of their house where they were able to sit on the roof'],[18],8,['SV'],[2]
and Mister and Missus Jones looked around,['and Mister and Missus Jones looked around'],[7],3,['SV'],[1]
and they didnt see their daughter,['and they didnt see their daughter'],[7],2,['SVO'],[1]
their daughter had run back to her bedroom to try to get their teddybear,"['their daughter had run back to her bedroom to try to get their teddybear', 'to try to get their teddybear']","[14, 6]",4,"['SVO', 'VO']","[3, 2]"
and the water had already risen that high,['and the water had already risen that high'],[8],2,['SV'],[1]
so she had been swept away by the river,['so she had been swept away by the river'],[9],3,['V'],[1]
the parents suddenly realized,['the parents suddenly realized'],[4],2,['SV'],[1]
they heard a yelling and a screaming,['they heard a yelling and a screaming'],[7],3,['SVO'],[1]
they looked from the rooftop,['they looked from the rooftop'],[5],3,['SV'],[1]
and they saw their daughter clinging to some trees that were just overhanging the river,"['and they saw their daughter clinging to some trees that were just overhanging the river', 'their daughter clinging to some trees that were just overhanging the river']","[15, 12]",6,"['SVO', 'SVO']","[2, 2]"
luckily with our technology the Jones had a cellphone,['luckily with our technology the Jones had a cellphone'],[9],3,['SVO'],[1]
they dialed nineoneone and were able to get the rescue services to come to their aid,['they dialed nineoneone and were able to get the rescue services to come to their aid'],[16],7,['SVO'],[3]
Arnold the local fireman was the first one out,['Arnold the local fireman was the first one out'],[9],3,['SV'],[0]
they threw out a line across the river,['they threw out a line across the river'],[8],3,['SVO'],[1]
it was secure,['it was secure'],[3],1,['SV'],[0]
he climbed out clinging to the rope,"['he climbed out clinging to the rope', 'clinging to the rope']","[7, 4]",4,"['SV', 'V']","[1, 1]"
and saw the Jones daughter,['and saw the Jones daughter'],[5],2,['VO'],[1]
he reached down,['he reached down'],[3],1,['SV'],[1]
grabbed her,['grabbed her'],[2],1,['VO'],[1]
she grabbed ahold of his arm,['she grabbed ahold of his arm'],[6],4,['SV'],[1]
he wrapped a device around her waist to secure her body to his,"['he wrapped a device around her waist to secure her body to his', 'to secure her body to his']","[13, 6]",4,"['SVO', 'VO']","[2, 1]"
and climbed back across the rope back to the riverside,['and climbed back across the rope back to the riverside'],[10],4,['V'],[1]
Jessica was safe,['Jessica was safe'],[3],1,['SV'],[0]
the family were delighted to see that she was okay,['the family were delighted to see that she was okay'],[10],4,['SV'],[1]
but they learned a lesson,['but they learned a lesson'],[5],2,['SVO'],[1]
next time the river rises and they get their warning they will evacuate their home,"['next time the river rises and they get their warning they will evacuate their home', 'they get their warning they will evacuate their home']","[15, 9]",4,"['SVO', 'SVO']","[2, 2]"
the end,['the end'],[2],1,['V'],[0]
alright,['alright'],[1],0,['V'],[0]
its a beautiful summer day and Sam was glad school was finally out,['its a beautiful summer day and Sam was glad school was finally out'],[13],2,['SV'],[0]
he did it what he loves most was was to play soccer,['he did it what he loves most was was to play soccer'],[12],4,['SVO'],[2]
he took his ball out,['he took his ball out'],[5],2,['SVO'],[1]
and was kicking it along,['and was kicking it along'],[5],1,['VO'],[1]
walking along down his neighborhood street,['walking along down his neighborhood street'],[6],3,['V'],[1]
when suddenly one swift kick,['when suddenly one swift kick'],[5],1,['V'],[0]
and crash the ball came crashing through his neighbors window,"['and crash the ball came crashing through his neighbors window', 'came crashing through his neighbors']","[10, 5]",4,"['VO', 'V']","[2, 1]"
the neighbor is taken by surprise when the ball comes sailing in,"['the neighbor is taken by surprise when the ball comes sailing in', 'when the ball comes sailing in']","[12, 6]",3,"['VS', 'SV']","[1, 1]"
and lands on his lap as hes relaxing on the couch,"['as hes relaxing on the couch', 'and lands on his lap as hes relaxing on the couch']","[7, 12]",4,"['SV', 'VS']","[1, 1]"
he picks up the ball,['he picks up the ball'],[5],2,['SVO'],[1]
walks over to the window,['walks over to the window'],[5],3,['V'],[1]
and looks out,['and looks out'],[3],1,['V'],[1]
who couldve kicked that ball,['who couldve kicked that ball'],[6],2,['SVO'],[1]
he couldnt see anyone,['he couldnt see anyone'],[5],1,['SVO'],[1]
must be that neighbor boy thats always out in the yard with his soccer ball,['must be that neighbor boy thats always out in the yard with his soccer ball'],[16],6,['VS'],[0]
must be him,['must be him'],[3],1,['VS'],[0]
Im gonna call his parents immediately,"['na call his parents immediately', 'Im gonna call his parents immediately']","[5, 8]",3,"['VO', 'SVO']","[1, 2]"
first Im going to pick up my o pick up the glass off this couch,"['to pick up my o pick up the glass off this couch', 'first Im going to pick up my o pick up the glass off this couch']","[12, 16]",5,"['OV', 'SVO']","[2, 2]"
and get it cleaned up,"['and get it cleaned up', 'it cleaned up']","[5, 3]",2,"['VS', 'SV']","[1, 1]"
and then Ill call them,['and then Ill call them'],[5],1,['SVO'],[1]
and find out whats going on,"['and find out whats going on', 'whats going on']","[7, 4]",2,"['VS', 'SV']","[2, 1]"
he calls the neighbors,['he calls the neighbors'],[4],2,['SVO'],[1]
M,['M'],[1],0,['V'],[0]
and the and the the man says,['and the and the the man says'],[7],3,['SV'],[1]
does your son is your son missing his soccer ball because I see some initials here,"['does your son is your son missing his soccer ball because I see some initials here', 'your son missing his soccer ball because I see some initials here']","[16, 12]",4,"['SVO', 'SVO']","[0, 1]"
Jl Rl,['Jl Rl'],[2],1,['V'],[0]
