text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
I remember waking up a brief for a brief moment in the ambulance,"['waking up a brief for a brief moment in the ambulance', 'I remember waking up a brief for a brief moment in the ambulance']","[11, 13]",7,"['VO', 'SVO']","[1, 1]"
I remember waking up a few times in the hospital but only brief little things until the second day,"['waking up a few times in the hospital but only brief little things until the second day', 'I remember waking up a few times in the hospital but only brief little things until the second day']","[17, 19]",4,"['VO', 'SVO']","[1, 1]"
I just woke up and saw the the ambulance and then blacked out again,"['saw the the ambulance and then blacked out again', 'I just woke up and saw the the ambulance and then blacked out again']","[9, 14]",3,"['VO', 'SVO']","[1, 1]"
Ive tried doing all the things Ive been told I could try to do fry,"['doing all the things Ive been told I could try to do fry', 'Ive tried doing all the things Ive been told I could try to do fry']","[14, 17]",5,"['VOS', 'SVO']","[4, 4]"
and theyve been from in the beginning it was just little things like trying to walk and and trying to talk say things,"['say things', 'and theyve been from in the beginning it was just little things like trying to walk and and trying to talk say things']","[2, 24]",7,"['VO', 'SVO']","[1, 2]"
something important that happened in my life,"['something important that happened in my life', 'that happened in my life']","[7, 5]",4,"['VS', 'SV']","[0, 1]"
I graduated college,['I graduated college'],[3],1,['SVO'],[1]
I became an officer in the Marine Corp in Vietnam because I was gonna get drafted,"['because I was gonna get drafted', 'I became an officer in the Marine Corp in Vietnam because I was gonna get drafted']","[7, 17]",5,"['SV', 'SV']","[2, 3]"
so I enlisted,['so I enlisted'],[3],1,['SV'],[1]
I became a manager in in a company for Austin Perino a restaurant company,['I became a manager in in a company for Austin Perino a restaurant company'],[14],6,['SV'],[1]
and those are some of the things that happened in my life,['and those are some of the things that happened in my life'],[12],7,['SV'],[0]
the day I graduated college,['the day I graduated college'],[5],2,['SVO'],[1]
I graduated Bradley University undergrad,['I graduated Bradley University undergrad'],[5],3,['SVO'],[1]
and I I got to walk out up to,"['to walk out up to', 'and I I got to walk out up to']","[5, 9]",3,"['V', 'SV']","[1, 2]"
we went by groups,['we went by groups'],[4],2,['SV'],[1]
ke the whole business group graduated together,['ke the whole business group graduated together'],[7],3,['SOV'],[1]
they didnt say the individual peoples name,"['they didnt say the individual peoples name', 'the individual peoples name']","[8, 4]",3,"['SV', 'SV']","[1, 1]"
and I graduated business in business from Bradley,['and I graduated business in business from Bradley'],[8],2,['SVO'],[1]
boy kicking a ball,"['kicking a ball', 'boy kicking a ball']","[3, 4]",3,"['VO', 'VO']","[1, 0]"
it goes into it goes you see it going past the window and it through the window to the boy to the man Imean to the man whos sitting in the,"['it goes into it goes you see it going past the window and it through the window to the boy to the man Imean to the man whos sitting in the', 'goes you see it going past the window']","[32, 8]",6,"['SV', 'VS']","[2, 1]"
and then he looks holding the ball he looks back up at the window at the boy,"['and then he looks holding the ball he looks back up at the window at the boy', 'holding the ball he looks back up at the window at the boy']","[17, 13]",6,"['SVO', 'OSV']","[1, 1]"
the boy is getting a or the girl the girl is getting a ladder,['the boy is getting a or the girl the girl is getting a ladder'],[14],4,['SVO'],[2]
her mothers holding the ladder,"['her mothers holding the ladder', 'holding the ladder']","[5, 3]",3,"['VO', 'VO']","[0, 1]"
I guess she doesnt give it to the girl because the girl doesnt have it,"['I guess she doesnt give it to the girl because the girl doesnt have it', 'she doesnt give it to the girl because the girl doesnt have it']","[17, 15]",4,"['SVO', 'SVO']","[3, 2]"
so I guess then shes out in the rain without the ladder,"['so I guess then shes out in the rain without the ladder', 'then shes out in the rain without the ladder']","[13, 10]",5,"['SV', 'SV']","[1, 1]"
what is that called,['what is that called'],[4],1,['OSV'],[1]
without the without the,['without the without the'],[4],2,['V'],[0]
what is it called,['what is it called'],[4],1,['SV'],[1]
its called a Im calling it a ladder,"['its called a', 'its called a Im calling it a ladder']","[3, 9]",2,"['SV', 'SVO']","[1, 1]"
its not a ladder,['its not a ladder'],[4],1,['V'],[0]
its a I cant think of the word of what its called,['its a I cant think of the word of what its called'],[13],5,['SVO'],[1]
its you pet you put it over your head,['its you pet you put it over your head'],[9],3,['SVO'],[1]
it keeps the rain off your head,['it keeps the rain off your head'],[7],3,['SVO'],[1]
it is a he,['it is a he'],[4],2,['SV'],[0]
he,['he'],[1],0,['V'],[0]
and then he,['and then he'],[3],1,['V'],[0]
I cant remember what its called,"['I cant remember what its called', 'what its called']","[7, 3]",2,"['SVO', 'OV']","[1, 1]"
I see a girl holding her hands up,"['I see a girl holding her hands up', 'a girl holding her hands up']","[8, 6]",3,"['SVO', 'VO']","[1, 0]"
I see a mouse,['I see a mouse'],[4],2,['SVO'],[1]
I see firemen running with a ladder,"['firemen running with a ladder', 'I see firemen running with a ladder']","[5, 7]",4,"['V', 'SV']","[0, 1]"
I see a gentleman sitting on a branch in a tree,"['a gentleman sitting on a branch in a tree', 'I see a gentleman sitting on a branch in a tree']","[9, 11]",4,"['V', 'SV']","[0, 1]"
and I see a something some kind of animal on the tree,['and I see a something some kind of animal on the tree'],[12],4,['SVO'],[1]
and I see a bird on the tree,['and I see a bird on the tree'],[8],4,['SVO'],[1]
Cinderella goes with the mom who has two really grumpy old young girls,['Cinderella goes with the mom who has two really grumpy old young girls'],[13],6,['SVO'],[1]
and she helps them get dressed and do different things and gets yelled at by the mom and by them all the time,"['them get dressed and do different things and gets yelled at by the mom and by them', 'and she helps them get dressed and do different things and gets yelled at by the mom and by them all the time']","[17, 23]",6,"['SVO', 'SVO']","[2, 2]"
and she shows the different things she does with them,['and she shows the different things she does with them'],[10],3,['SVO'],[1]
and she goes into she goes into her room and and then comes back and does things with them like dress them and take the clothes off and clean the things up and clean the things,"['she goes into her room and and then comes back and does things with them like dress them and take the clothes off and clean the things up and clean the things', 'and she goes into she goes into her room and and then comes back and does things with them like dress them and take the clothes off and clean the things up and clean the things']","[32, 36]",9,"['SVO', 'SVO']","[1, 1]"
then allofasudden it becomes she becomes she becomes aware or she becomes saware,"['then allofasudden it becomes she becomes she becomes aware or she becomes saware', 'it becomes she becomes she becomes aware', 'she becomes saware']","[13, 7, 3]",4,"['VS', 'SV', 'SV']","[1, 1, 1]"
she wishes she could go,"['she could go', 'she wishes she could go']","[3, 5]",2,"['SV', 'SV']","[1, 2]"
but she cant,['but she cant'],[4],1,['SV'],[0]
but then she meets in in a girl whos a princess who gives her gives her the chance to go to the to the dance,"['but then she meets in in a girl whos a princess who gives her gives her the chance to go to the to the dance', 'gives her the chance to go to the to the dance']","[26, 11]",6,"['SVO', 'VO']","[2, 2]"
and so she gets she gets it for a for she gets til midnight a a a carriage to take her to the to the prince and a real nice outfit to wear,"['and so she gets she gets it for a', 'she gets it for a']","[9, 5]",3,"['SVO', 'SVO']","[1, 1]"
and she gets there,['and she gets there'],[4],1,['SV'],[1]
and she he he sees her and meets her and really enjoys her,"['meets her and really enjoys her', 'and she he he sees her and meets her and really enjoys her']","[6, 13]",3,"['VO', 'SVO']","[1, 1]"
but then she has to leave to go home,"['but then she has to leave to go home', 'to leave to go home']","[9, 5]",3,"['SV', 'V']","[3, 2]"
and she goes home and was locked in her room,"['and she goes home and was locked in her room', 'was locked in her room']","[10, 5]",4,"['SV', 'V']","[2, 1]"
but the the one little animal shows the prince the princes guys who came to see her that theres a girl,"['but the the one little animal shows the prince the princes guys who came to see her that theres a girl', 'that theres a girl']","[22, 5]",5,"['SVO', 'V']","[2, 1]"
and so she tries on the shoes,['and so she tries on the shoes'],[7],3,['SV'],[1]
and theyre theyre her shoes,"['and theyre theyre her shoes', 'theyre her shoes']","[7, 4]",3,"['SV', 'SV']","[1, 1]"
and she live she then gets the prince,"['and she live she then gets the prince', 'she then gets the prince']","[8, 5]",3,"['SVO', 'SVO']","[1, 1]"
and they live happily ever after,['and they live happily ever after'],[6],2,['SV'],[1]
Id take two pieces of bread and bring them out,"['bring them out', 'Id take two pieces of bread and bring them out']","[3, 11]",3,"['VO', 'SVO']","[1, 1]"
Id put peanut butter on one side on the bread,['Id put peanut butter on one side on the bread'],[11],3,['SVO'],[1]
jelly on the other side on the bread,['jelly on the other side on the bread'],[8],5,['V'],[0]
put the two pieces of bread together,['put the two pieces of bread together'],[7],3,['VO'],[1]
and you got a peanut butter and jelly sandwich,['and you got a peanut butter and jelly sandwich'],[9],3,['SVO'],[1]
and I eat it,['and I eat it'],[4],1,['SVO'],[1]
fair,['fair'],[1],0,['V'],[0]
yes,['yes'],[1],0,['V'],[0]
well I dont remember what I remember when I had it I just remember I was working,"['when I had it', 'I just remember I was working', 'what I remember', 'well I dont remember what I remember when I had it I just remember I was working']","[4, 6, 3, 18]",3,"['SVO', 'SV', 'OSV', 'SVO']","[1, 2, 1, 2]"
and then I passed out,['and then I passed out'],[5],1,['SV'],[1]
and then I remember waking up in a ambulance once,"['waking up in a ambulance', 'and then I remember waking up in a ambulance once']","[5, 10]",4,"['V', 'SV']","[1, 1]"
I remember waking up when I got to the hospital once just for a few seconds,"['I remember waking up when I got to the hospital once just for a few seconds', 'waking up when I got to the hospital once just for a few seconds']","[16, 14]",5,"['SV', 'VS']","[1, 1]"
I just remember brief periods for about a day,['I just remember brief periods for about a day'],[9],5,['SVO'],[1]
that I remember,['that I remember'],[3],1,['SV'],[1]
being in bed and being told by the the doctor different things to do each day,"['being in bed and being told by the the doctor different things to do each day', 'being told by the the doctor different things to do each day']","[16, 12]",4,"['VO', 'VO']","[2, 2]"
and I had exercises,['and I had exercises'],[4],1,['SVO'],[1]
I did the classes I went to for ke two or four weeks on end in the hospital,['I did the classes I went to for ke two or four weeks on end in the hospital'],[18],4,['SVO'],[1]
well I did those six at,['well I did those six at'],[6],2,['SVO'],[1]
we did we did exercises,['we did we did exercises'],[5],2,['SVO'],[1]
and the exercises were different things each each group,['and the exercises were different things each each group'],[9],2,['SV'],[0]
and then we had then we had a person who worked with us on doing things like scrubbing ourselves getting ourselves clean dressing eating,['and then we had then we had a person who worked with us on doing things like scrubbing ourselves getting ourselves clean dressing eating'],[24],9,['SVO'],[1]
so wed dress youknow undress dress clean take baths,"['take baths', 'so wed dress youknow undress dress clean take baths']","[2, 10]",3,"['VO', 'VO']","[1, 1]"
and and wed eat lunch breakfast lunch and dinner,['and and wed eat lunch breakfast lunch and dinner'],[10],2,['SVO'],[1]
and inbetween we had classes where wed do different things,"['and inbetween we had classes where wed do different things', 'we had classes where wed do different things']","[11, 9]",5,"['VSO', 'SVO']","[2, 2]"
yeah,['yeah'],[1],0,['V'],[0]
well it was it was pretty interesting,['well it was it was pretty interesting'],[7],3,['SV'],[0]
and we didnt in the beginning we didnt know yeah you didnt know that much,"['and we didnt in the beginning', 'and we didnt in the beginning we didnt know']","[7, 11]",4,"['SVO', 'SOV']","[1, 1]"
ke youd be be told to to speak,"['ke youd be be told to to speak', 'to to speak']","[9, 3]",2,"['OV', 'V']","[2, 1]"
